machine_id,timestamp,a_rms_mps2_mean,a_rms_mps2_std,a_rms_mps2_max,a_rms_mps2_min,a_rms_mps2_rms,a_rms_mps2_kurtosis,a_rms_mps2_skew,a_rms_mps2_crest_factor,a_rms_mps2_trend_slope,v_rms_mms_mean,v_rms_mms_std,v_rms_mms_max,v_rms_mms_min,v_rms_mms_rms,v_rms_mms_kurtosis,v_rms_mms_skew,v_rms_mms_crest_factor,v_rms_mms_trend_slope,a_peak_mps2_mean,a_peak_mps2_std,a_peak_mps2_max,a_peak_mps2_min,a_peak_mps2_rms,a_peak_mps2_kurtosis,a_peak_mps2_skew,a_peak_mps2_crest_factor,a_peak_mps2_trend_slope,crest_factor_mean,crest_factor_std,crest_factor_max,crest_factor_min,crest_factor_rms,crest_factor_kurtosis,crest_factor_skew,crest_factor_crest_factor,crest_factor_trend_slope,temperature_c_mean,temperature_c_std,temperature_c_max,temperature_c_min,temperature_c_rms,temperature_c_kurtosis,temperature_c_skew,temperature_c_crest_factor,temperature_c_trend_slope,a_rms_mps2_v_rms_mms_corr,a_rms_mps2_a_peak_mps2_corr,a_rms_mps2_crest_factor_corr,a_rms_mps2_temperature_c_corr,v_rms_mms_a_peak_mps2_corr,v_rms_mms_crest_factor_corr,v_rms_mms_temperature_c_corr,a_peak_mps2_crest_factor_corr,a_peak_mps2_temperature_c_corr,crest_factor_temperature_c_corr
B16-MTV-09,2025-06-02 08:19:09.401523,3.4900000000000007,2.107368026710099,6.5,0.2,4.022064146678916,-0.4689074651119465,-0.4559263552476088,1.6160856125000282,-0.6369696969696967,0.00206,0.002244598454562024,0.0081,0.0001,0.002962768975131203,7.2720275840140545,2.5764127537546937,2.733928992773154,0.00019151515151515162,19.76,11.752654546479658,36.0,0.5,22.68854336443836,-0.0799860111433155,-0.5523914628121301,1.586703889348216,-3.263030303030303,5.459999999999999,1.4997777613143892,8.7,3.0,5.642339940131222,2.125043790006149,0.7814139360225135,1.5419134777968846,-0.05454545454545465,30.910000000000004,0.031622776593975555,31.0,30.9,30.91001455839191,10.00000000000134,3.1622776601686318,1.0029112067041606,0.005454545454546117,-0.21619968378025695,0.9467551577394187,0.22414987590378602,-0.5485459362174822,-0.017589089151239842,0.773130810198667,-0.3068138090876535,0.48503085828810083,-0.5758081433988788,-0.5763226501186882
B16-MTV-09,2025-06-02 08:19:10.401112,2.9200000000000004,2.182658928921332,6.5,0.1,3.579664788775619,-0.9435444122470247,-0.09131719989148725,1.8158124806494091,-0.6678787878787878,0.0019500000000000008,0.0023224747337460736,0.0081,0.0,0.0029422780290108545,6.6129254770557,2.4164807429917627,2.7529689309215577,1.515151515151522e-05,16.21,11.663375726320997,33.9,0.5,19.626385301425223,-0.9926246698359158,-0.3849575365003693,1.7272666096868208,-3.230909090909089,5.15,1.6433367139924182,8.7,3.0,5.380799197145346,1.6938924192652696,0.8866762232133333,1.6168601877237077,-0.13393939393939394,30.919999999999998,0.04216370212979468,31.0,30.9,30.920025873210392,1.4062500000001883,1.7787811838447767,1.002586483178169,0.009696969696970485,-0.013808966168774901,0.9540119081520423,0.3376537319084119,-0.6688714243440262,0.19354688482322205,0.8342195193098303,-0.4311727965465445,0.5760813397742227,-0.7099057084582983,-0.6735060269670059
B16-MTV-09,2025-06-02 08:19:11.401446,2.3800000000000003,1.8395651660107113,4.7,0.1,2.951270912674741,-1.8850900456925048,-0.17479804978293778,1.5925342467934884,-0.5284848484848484,0.0018600000000000005,0.0023590016720826837,0.0081,0.0,0.002909982817818689,6.537451142573133,2.424038653636533,2.783521590024963,-8.848484848484846e-05,14.860000000000003,10.059290896148394,25.5,0.5,17.660407696313243,-1.292234346585252,-0.8387354571357254,1.4439077759979084,-1.8230303030303021,6.56,4.768461200662346,19.3,3.0,7.968563233105451,6.936554973020879,2.5206617146792,2.422017550142291,0.641212121212121,30.93,0.0483045891489145,31.0,30.9,30.930033947605036,-1.2244897959179843,1.035098339013752,1.002262074865921,0.012727272727273245,0.07558409506220812,0.8426198015716823,-0.09396170507363498,-0.7177377901085019,0.22603472346669365,0.10711258425899486,-0.47583969803778425,0.4095703592915572,-0.5300479537564663,0.27592234571788965
B16-MTV-09,2025-06-02 08:19:14.402071,2.0500000000000007,2.229723450714613,6.8,0.1,2.945674795356745,0.8486518507739453,1.2517919422924908,2.3084693567391796,-0.15333333333333332,0.0018200000000000009,0.0026037579679293473,0.0081,0.0,0.003068224242130943,3.37684157121629,1.863596210101284,2.6399634970533925,-0.00026060606060606035,13.430000000000001,13.647877327832205,40.8,0.5,18.65483851444445,-0.08598860856958757,0.7773137031410348,2.1871001439336255,-0.8200000000000002,6.36,4.845433130507753,19.3,3.0,7.84729252672538,6.90137399163757,2.5288397942278693,2.4594469919746644,0.03636363636363665,30.96,0.0516397779447038,31.0,30.9,30.96003875966566,-2.2767857142856296,-0.48412291827603027,1.0012907361209895,0.014545454545453742,0.3686057960476181,0.92659556091521,0.04062290528645659,-0.22194734743261932,0.4705556082567172,0.15586495012115945,-0.48920875335791736,0.39427799887188586,-0.1794114996184414,0.0461821193497155
B16-MTV-09,2025-06-02 08:19:15.402646,1.6700000000000004,2.105046845612286,6.8,0.1,2.6032671779899963,3.7096986119828737,1.9341339362815486,2.612102229649104,-0.07575757575757583,0.0017100000000000004,0.002650974663527865,0.0081,0.0,0.0030412168617183484,3.344608939289465,1.8908365860045862,2.663407566214577,-0.00038363636363636345,11.470000000000002,13.543760350967727,40.8,0.5,17.223559446293322,0.9396074754114401,1.2366808217583316,2.368848328199695,-0.7412121212121219,6.359999999999999,4.845433130507753,19.3,3.0,7.84729252672538,6.90137399163757,2.5288397942278693,2.4594469919746644,-0.10424242424242391,30.97,0.048304589148907784,31.0,30.9,30.970033903759294,-1.2244897959184624,-1.0350983390134763,1.0009675835788177,0.012727272727272266,0.4462622385493512,0.9305074489273739,0.09104696803040024,-0.11910605241084844,0.5250798973427009,0.16412630993447017,-0.5874246808807677,0.4358035800798968,-0.13230226979170062,-0.005696626417512121
B16-MTV-09,2025-06-02 08:19:16.402323,1.5500000000000003,2.0150820220416756,6.8,0.1,2.461097316239242,5.890384736539115,2.3131082005841104,2.762995170947143,0.09272727272727264,0.0016800000000000005,0.002664082080817583,0.0081,0.0,0.0030347981810987038,3.3336557232646795,1.89781735141607,2.6690407455916936,-0.0005103030303030304,10.390000000000002,13.141744345574738,40.8,0.5,16.229202075271598,2.3137723522332188,1.6127361912214435,2.5139868128308582,-0.1993939393939395,6.199999999999999,4.895803191396568,19.3,3.0,7.746741250358113,6.969181120332427,2.560867303622749,2.4913701614995607,-0.27151515151515143,30.98,0.042163702129782,31.0,30.9,30.98002582310092,1.4062500000001874,-1.778781183844777,1.0006447437136796,0.009696969696969598,0.4812160655918865,0.9162933884790238,0.08773608854375924,0.07846523431824061,0.5700418372603279,0.17940903280919085,-0.7656179611640145,0.45790159530301416,-0.012432470264403991,-0.05920896753595776
B16-MTV-09,2025-06-02 08:28:49.692851,1.1800000000000002,0.8560892995995864,3.0,0.1,1.432480366357599,1.3438651516698137,0.8017510882492305,2.0942695414584773,-0.12242424242424238,0.0013300000000000005,0.0022837834106295375,0.0064,0.0001,0.0025422431040323427,2.2128038266032153,1.8903613172583604,2.517461839054153,9.999999999999999e-05,8.570000000000004,9.405796085393362,26.2,0.5,12.372024894898976,0.9149937768441205,1.501933198568351,2.1176808341860305,-0.215151515151515,6.14,3.033955980051262,14.0,4.4,6.781150344889871,5.682837909935227,2.3940101541207746,2.0645464689556836,0.22303030303030308,31.209999999999997,0.0316227765938754,31.3,31.2,31.210014418452293,9.99999999999911,3.1622776601682108,1.0028832278108306,0.00545454545454614,0.8101793965513241,0.874764234376693,0.5192497303452054,-0.44326371032935435,0.9638012176984616,0.823090603253174,-0.1738525320282648,0.8602623916305966,-0.2939927792722381,-0.06253771013910915
B16-MTV-09,2025-06-02 08:28:51.693937,0.9200000000000005,0.9472767986884059,3.0,0.1,1.2860793132618222,1.3957521093656107,1.2260059731020467,2.3326710639573554,-0.19272727272727264,0.0012700000000000005,0.0023156712489758448,0.0064,0.0,0.002537518472839163,2.1852172361258706,1.8846173816769742,2.5221491265989515,-0.00016545454545454532,7.240000000000005,10.052440278636665,26.2,0.3,11.973470674787656,0.9916039259520111,1.5765951444179729,2.1881708914332516,-1.246060606060605,5.87,3.204528046374366,14.0,3.4,6.610521915855056,4.982835469771087,2.2177162303910705,2.117835804525751,-0.20909090909090855,31.23,0.048304589148848935,31.3,31.2,31.230033621499675,-1.224489795918464,1.0350983390134758,1.0022403555291775,0.012727272727273196,0.8750782345868923,0.9135377028282795,0.64626231706879,-0.5973478496510957,0.9712113280688233,0.829533852726078,-0.34865774011481715,0.8843544837927317,-0.4672543293864135,-0.3524410716852143
B16-MTV-09,2025-06-02 08:28:52.692694,0.8200000000000005,0.9784341231444018,3.0,0.1,1.2385475364312828,1.592315017618688,1.4147014784283365,2.4221920529946863,-0.22545454545454538,0.0012500000000000007,0.0023258212408619155,0.0064,0.0,0.0025359416397070338,2.180440338754881,1.8846934239544306,2.523717383630076,-0.0002939393939393937,6.770000000000003,10.271108346554813,26.2,0.3,11.865032659036384,1.0328367559076668,1.6099965544621055,2.20816922741853,-1.761818181818182,5.82,3.230342259128438,14.0,3.4,6.577537533150228,4.914924385036443,2.2086142163853335,2.128456117421025,-0.39030303030302965,31.24,0.05163977794464512,31.3,31.2,31.24003841226832,-2.276785714285839,0.48412291827577225,1.001919382650571,0.014545454545455954,0.8979068751830381,0.9266922277380791,0.6779841230092868,-0.6333357768220587,0.9735168005118972,0.83157361809104,-0.4255539477414671,0.8892654209601502,-0.5316764592882273,-0.431618043203853
B16-MTV-09,2025-06-02 08:28:53.692980,0.7000000000000004,0.9865765724632601,3.0,0.1,1.1687600266949585,2.6259298849958466,1.7686037378144082,2.566822899037244,-0.23272727272727264,0.0012200000000000004,0.0023398955342303486,0.0064,0.0,0.00253298243183801,2.1842286313590478,1.889140434202669,2.526665767419462,-0.000413333333333333,6.180000000000004,10.46866223014623,26.2,0.3,11.697264637512482,1.2336671344152714,1.7008749083674626,2.2398398952160186,-2.1406060606060593,5.779999999999999,3.248178977006436,14.0,3.4,6.550114502815963,4.889988442810444,2.2100728735975155,2.137367216096948,-0.5478787878787872,31.25,0.052704627664780845,31.3,31.2,31.2500399999744,-2.571428571428571,0.0,1.0015987179544614,0.015151515151514822,0.9428978807808182,0.9458519946289317,0.7236177145732223,-0.6410607648132733,0.9800136970997781,0.8334942003149252,-0.5045454562526325,0.8968398654898785,-0.5799760250725788,-0.5062480839489646
B16-MTV-09,2025-06-02 08:28:54.692636,0.6100000000000003,0.9971626413646645,3.0,0.1,1.1256109452204166,3.410536564950858,2.0183146812487553,2.665219286236188,-0.24545454545454543,0.0012200000000000006,0.0023398955342303486,0.0064,0.0,0.00253298243183801,2.1842286313590487,1.8891404342026694,2.526665767419462,-0.000549090909090909,5.730000000000004,10.630046513957042,26.2,0.3,11.598749932643605,1.370490389292665,1.7602280791705343,2.2588641148528024,-2.5533333333333337,5.65,3.3170435296778487,14.0,3.4,6.467225061802009,4.713277101139213,2.180791202746695,2.164761526963016,-0.7375757575757576,31.26,0.0516397779446417,31.3,31.2,31.26003838769236,-2.2767857142856296,-0.48412291827603027,1.0012783609479947,0.014545454545454113,0.9808894793793733,0.9586791403805536,0.7529724105367154,-0.6602806218406116,0.9876494223967341,0.8370337027985607,-0.6179394599317035,0.9010283865824549,-0.6473161150677521,-0.6032605173320877
B16-MTV-09,2025-06-02 08:28:55.693084,0.3200000000000004,0.5432413009990421,1.8,0.1,0.6066300355241241,7.746775883655108,2.753718710614843,2.9672121302810415,-0.11393939393939397,0.0005900000000000005,0.0014805779652254498,0.0048,0.0,0.0015234828518890522,9.950537358156444,3.1515776467560124,3.150675436909716,-0.00026484848484848496,3.1500000000000044,7.886732882224245,25.5,0.3,8.118066272210395,9.76252040395167,3.1141002351557345,3.1411421322453474,-1.47939393939394,5.159999999999999,3.175321506031562,14.0,3.4,5.974947698515862,8.82996743238477,2.9192524008372107,2.3431167445160246,-0.635151515151515,31.27,0.04830458914884139,31.3,31.2,31.270033578491727,-1.2244897959179848,-1.0350983390137516,1.000958311139419,0.01272727272727499,0.9617616311626737,0.9795228305631073,0.9435291811232742,-0.652074231436415,0.9969806894670866,0.984500789449964,-0.5328830867380027,0.9792968134948339,-0.561439158526624,-0.5592406006307394
B16-MTV-09,2025-06-02 08:28:56.692708,0.15000000000000036,0.1581138830084842,0.6,0.1,0.21213203435596428,9.99999999999999,3.1622776601683786,2.82842712474619,-0.027272727272727275,0.00012000000000000053,6.324555320357512e-05,0.0002,0.0,0.00013416407864998739,0.17857142857142705,-0.13176156917368315,1.4907119849998598,-1.090909090909091e-05,0.6300000000000042,0.7379400758580433,2.7,0.3,0.9418067742376883,9.215263809102447,3.0026591126603193,2.866830090689694,-0.14484848484848487,4.13,0.6766748767973542,5.6,3.4,4.179593281648347,1.280853027680271,1.1958786864951225,1.3398432868069576,-0.12545454545454515,31.28,0.042163702129705945,31.3,31.2,31.28002557543712,1.4062500000001874,-1.778781183844777,1.0006385680380827,0.00969696969696955,0.44444444444263503,0.9856137180147073,0.14019780112719077,-0.6666666667602059,0.5570860145284435,0.815224250996545,-0.6666666667663819,0.3006157222413705,-0.6927864540699424,-0.36607203632660074
B16-MTV-09,2025-06-02 08:30:51.729073,3.15,1.8697890552442347,8.2,1.3,3.615107190665306,7.562638249542342,2.5346781818353175,2.26825916010831,0.027272727272727375,0.0022700000000000003,0.0007616502551113092,0.0037,0.0007,0.002382225849914319,2.542340666648302,-0.4359403687682003,1.55316927659612,-9.151515151515144e-05,15.280000000000005,10.412151021229374,44.1,6.1,18.194779471046086,8.626114622164495,2.8196590498911878,2.423772163338264,0.37939393939394017,4.859999999999999,0.9465727652958981,7.3,3.7,4.942266686450661,5.820960220025514,2.1289209296007403,1.4770550565417928,0.08969696969696993,31.330000000000002,0.04830458914882411,31.4,31.3,31.33003351418571,-1.2244897959176488,1.0350983390139452,1.0022332081382106,0.012727272727273682,0.8344303160768826,0.9874056881632243,0.021972471850452514,0.2152853777079823,0.8164625511747265,0.07366747602932579,-0.2748241531494595,0.17713096862635946,0.30619061114250423,0.4422689813831157
B16-MTV-09,2025-06-02 08:30:52.728346,3.0700000000000003,1.89856671085205,8.2,1.3,3.5593538739495965,7.533694827944451,2.5560986303854247,2.303788915177732,-0.046666666666666606,0.0021300000000000004,0.0008577101297447051,0.0037,0.0007,0.0022801315751508726,0.5311476500298014,-0.13848635659568082,1.6227133733522274,-0.00015212121212121197,15.100000000000003,10.465605041701503,44.1,6.1,18.07169056840007,8.669749246804109,2.8355748389026094,2.440280826693254,0.041212121212121415,4.9399999999999995,0.955917244209825,7.3,3.7,5.022549153567339,4.431333903481832,1.7802792252185058,1.4534452081598979,0.1018181818181821,31.339999999999996,0.05163977794462167,31.4,31.3,31.3400382897022,-2.2767857142855052,0.4841229182761851,1.0019132621901583,0.014545454545455598,0.8153097777503068,0.9860935639566138,-0.013346513383715251,0.1155972318756659,0.7808080730246428,-0.008402109646566654,-0.4063942923176838,0.14771496449360805,0.22204067501882216,0.45918003391079487
B16-MTV-09,2025-06-02 08:30:53.728341,2.9100000000000006,1.9801515093547806,8.2,1.3,3.463668575369185,7.005113014313075,2.4576256490094406,2.3674320511817384,-0.15454545454545443,0.0019100000000000007,0.0010429125882194924,0.0037,0.0002,0.002151046257057249,-0.2874542787584442,-0.15558222185619566,1.7200931815672835,-0.0002393939393939392,14.530000000000005,10.726504038543403,44.1,6.1,17.73902477590017,8.398893065870423,2.7863201484029094,2.4860442192917644,-0.48787878787878797,5.04,0.9686187187031626,7.3,3.7,5.123085008078628,3.0075187421578047,1.3724266302550527,1.4249226761782363,0.11515151515151523,31.35,0.05270462766475798,31.4,31.3,31.350039872382936,-2.571428571428571,3.7928315670051014e-13,1.0015936224585498,0.01515151515151573,0.8102280851423831,0.9855413526158862,-0.0743825795756188,0.005323292427266352,0.7626742450631478,-0.11263067323738889,-0.49525277289955827,0.08884703113203553,0.12087198551590611,0.47882692599027205
